snr,realization,L_true,epsilon_true,MEWT_true,L_retrieved,epsilon_retrieved,MEWT_retrieved
100.0,11,0.025,0.1,0.0025,0.0010000140773631441,0.0010033541998780199,1.0033683244594538e-06
100.0,11,0.025,0.2,0.005,0.031592554189906884,0.25871862422546826,0.008173582155781262
100.0,11,0.05,0.2,0.01,0.0010000000000001015,0.4323155101395461,0.00043231551013959
100.0,11,0.025,0.3,0.0075,0.03472817949825498,0.32221721426664485,0.011190017254479727
100.0,11,0.05,0.3,0.015,0.04308966345083772,0.45212015799553695,0.019481705447367263
100.0,11,0.075,0.3,0.0225,0.04228737891521482,0.4612731076405724,0.019506030686195556
100.0,11,0.1,0.3,0.03,0.1307933322994557,0.28788326936470193,0.037653212113471175
100.0,11,0.025,0.4,0.01,0.03299733370609817,0.43199994805871,0.01425484644711033
100.0,11,0.05,0.4,0.02,0.032632046958245946,0.5804477928168393,0.018941199632009315
100.0,11,0.075,0.4,0.03,0.1268235027691249,0.441078682536542,0.055939143516075096
100.0,11,0.1,0.4,0.04,0.07890359844198724,0.4718314367036618,0.03722919821397165
100.0,11,0.025,0.5,0.0125,0.06585622553780573,0.3798119137791492,0.025012979055785273
100.0,11,0.05,0.5,0.025,0.07064603859951427,0.5273215978375048,0.0372531819551859
100.0,11,0.075,0.5,0.0375,0.11997940443945074,0.47884925940877904,0.057452048960137364
100.0,11,0.1,0.5,0.05,0.10688874248231865,0.4675410140123522,0.04997487104668845
100.0,11,0.125,0.5,0.0625,0.14410081953671622,0.48579949568670777,0.07000410545897802
100.0,11,0.15,0.5,0.075,0.18864413925197632,0.5401382468748879,0.10189391465878471
100.0,11,0.175,0.5,0.0875,0.16273739230126133,0.5397855081287471,0.08784328599488361
100.0,11,0.2,0.5,0.1,0.19999999999999998,0.5210488649062626,0.1042097729812525
100.0,11,0.025,0.6,0.015,0.00868529288219464,0.8137966608036326,0.007068062345631555
100.0,11,0.05,0.6,0.03,0.043542135284120605,0.6881429019990521,0.029963211333650076
100.0,11,0.075,0.6,0.045,0.07206442906938874,0.6331904264759745,0.04563050657619387
100.0,11,0.1,0.6,0.06,0.08574732157290224,0.6525272131827156,0.055952460783848045
100.0,11,0.125,0.6,0.075,0.10366248472311361,0.5968408901972966,0.061870009662206786
100.0,11,0.15,0.6,0.09,0.17019474313104505,0.635687789346092,0.10819072001930001
100.0,11,0.175,0.6,0.105,0.16556692914994445,0.6199880631410388,0.10264951972388366
100.0,11,0.2,0.6,0.12,0.1999999999999997,0.6430897219648635,0.1286179443929725
100.0,11,0.025,0.7,0.0174999999999999,0.026188447791501604,0.5967114572384304,0.01562694684447948
100.0,11,0.05,0.7,0.0349999999999999,0.048458372724924585,0.6643179509011641,0.03219176687262676
100.0,11,0.075,0.7,0.0525,0.0826973211091533,0.6563518459137183,0.05427853936211227
100.0,11,0.1,0.7,0.0699999999999999,0.14002469362658085,0.6781275858733445,0.09495460745164797
100.0,11,0.125,0.7,0.0875,0.15065349745622716,0.6931183866622088,0.10442070910187935
100.0,11,0.15,0.7,0.105,0.15313350385574925,0.7008293105332212,0.10732044792676111
100.0,11,0.175,0.7,0.1224999999999999,0.15635376718498478,0.6927298280085633,0.10831091825054545
100.0,11,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7190759913316765,0.1438151982663353
100.0,11,0.175,0.8,0.1399999999999999,0.1818855030659976,0.7810556032139498,0.1420626913130855
100.0,11,0.2,0.8,0.16,0.19449256327073375,0.8182435206067812,0.15914227970248232
100.0,12,0.0,0.0,0.0,0.0010000662252900422,0.6517382108122802,0.0006517813723643229
100.0,12,0.025,0.1,0.0025,0.021799648628079905,0.0912613133113339,0.0019894645635241907
100.0,12,0.025,0.2,0.005,0.0010000000000000002,0.7163811962252687,0.0007163811962252689
100.0,12,0.05,0.2,0.01,0.0372393768773936,0.1692323465808082,0.006302107134168409
100.0,12,0.025,0.3,0.0075,0.05203866310790161,0.3734760175575483,0.019435192656558003
100.0,12,0.05,0.3,0.015,0.19999999999992749,0.1675304691827269,0.03350609383653323
100.0,12,0.075,0.3,0.0225,0.02810701808825343,0.4583027523492384,0.012881523750176377
100.0,12,0.1,0.3,0.03,0.09609290547842399,0.4123895496608965,0.03962771001585436
100.0,12,0.025,0.4,0.01,0.034891876306652476,0.46259664669540757,0.016140864976368376
100.0,12,0.05,0.4,0.02,0.06397280152167933,0.40357443017290373,0.025817786920676006
100.0,12,0.075,0.4,0.03,0.04634047830233562,0.4651767371708314,0.021556512495616194
100.0,12,0.1,0.4,0.04,0.199999999999927,0.3371695212561148,0.06743390425119834
100.0,12,0.025,0.5,0.0125,0.0259616359005252,0.4834017754460755,0.012549900887798454
100.0,12,0.05,0.5,0.025,0.04150767174781889,0.516874535044959,0.02145425853545267
100.0,12,0.075,0.5,0.0375,0.08439949789798637,0.4542819002827903,0.03834116428801061
100.0,12,0.1,0.5,0.05,0.1203073250004036,0.48692917067583963,0.05858114598867523
100.0,12,0.125,0.5,0.0625,0.1245314861419155,0.4928306049437425,0.061372927649863504
100.0,12,0.15,0.5,0.075,0.15433669498424404,0.5268276805221447,0.08130884303800301
100.0,12,0.175,0.5,0.0875,0.16218835624787803,0.566153783610469,0.09182355154729879
100.0,12,0.2,0.5,0.1,0.19999999999999998,0.4822933624418233,0.09645867248836465
100.0,12,0.025,0.6,0.015,0.028420369381321902,0.6049179481302417,0.017191991531252792
100.0,12,0.05,0.6,0.03,0.04610536625784189,0.6149769282478953,0.028353736516991763
100.0,12,0.075,0.6,0.045,0.0649046203183782,0.6668592878318594,0.043282248882510914
100.0,12,0.1,0.6,0.06,0.09717014573013846,0.6922745219934043,0.06726841618736104
100.0,12,0.125,0.6,0.075,0.16939976533038745,0.6540544529637556,0.11079667084535513
100.0,12,0.15,0.6,0.09,0.14716038912682372,0.6083758933304928,0.08952883319789431
100.0,12,0.175,0.6,0.105,0.16445693767084943,0.5470577177092701,0.08996743698367059
100.0,12,0.2,0.6,0.12,0.17249831474753033,0.6025362528317318,0.10393648818776559
100.0,12,0.025,0.7,0.0174999999999999,0.02521721828997032,0.6811711332034346,0.017177241158817462
100.0,12,0.05,0.7,0.0349999999999999,0.04429638320515325,0.7052089436531993,0.031238205607763442
100.0,12,0.075,0.7,0.0525,0.07120517037070263,0.6705091089526903,0.04774371533808433
100.0,12,0.1,0.7,0.0699999999999999,0.11132781909499964,0.6984201652007064,0.07775359380376401
100.0,12,0.125,0.7,0.0875,0.1355592857395179,0.7354979578279537,0.09970357782603145
100.0,12,0.15,0.7,0.105,0.18043469234223272,0.6662152427273726,0.12020834235521938
100.0,12,0.175,0.7,0.1224999999999999,0.16699941321969328,0.7029915029473698,0.11739916849064103
100.0,12,0.2,0.7,0.1399999999999999,0.19999999999999615,0.7221302616204034,0.1444260523240779
100.0,12,0.175,0.8,0.1399999999999999,0.1758094690704262,0.7955827127214455,0.13987097432516674
100.0,12,0.2,0.8,0.16,0.19999999999999937,0.8353411471977337,0.16706822943954622
100.0,13,0.0,0.0,0.0,0.001000000000000215,0.7956554480254949,0.0007956554480256659
100.0,13,0.025,0.1,0.0025,0.0010000000000250071,0.3581083579790376,0.00035810835798799287
100.0,13,0.025,0.2,0.005,0.002024646519795955,0.9999999998585826,0.0020246465195096347
100.0,13,0.05,0.2,0.01,0.013171638622065655,0.4314330745607002,0.00568268054772025
100.0,13,0.025,0.3,0.0075,0.008405777625986516,0.30823621630875825,0.0025909650905669
100.0,13,0.05,0.3,0.015,0.14995834958714924,0.23675173310774741,0.03550289915873504
100.0,13,0.075,0.3,0.0225,0.19999999999999996,0.21665540512661197,0.043331081025322384
100.0,13,0.1,0.3,0.03,0.14578274358695134,0.34243504079085046,0.049921119746799775
100.0,13,0.025,0.4,0.01,0.013391485662630457,0.630084695849323,0.008437770170709081
100.0,13,0.05,0.4,0.02,0.045128111625146856,0.34804068606844896,0.01570641893098966
100.0,13,0.075,0.4,0.03,0.054343865166459185,0.4571500397741319,0.024843300122326877
100.0,13,0.1,0.4,0.04,0.10582604342290854,0.44212395539754873,0.046788228902209066
100.0,13,0.025,0.5,0.0125,0.026469380982742326,0.4287286480233795,0.011348181922746869
100.0,13,0.05,0.5,0.025,0.07114204487770251,0.4210333675690158,0.02995317473060514
100.0,13,0.075,0.5,0.0375,0.16932406436588532,0.4169954797187039,0.07060736944817304
100.0,13,0.1,0.5,0.05,0.10701212266100145,0.5343150091308243,0.05717818329672188
100.0,13,0.125,0.5,0.0625,0.13496210798805142,0.5168329225952468,0.06975286071107992
100.0,13,0.15,0.5,0.075,0.17509677405422513,0.5173739580694134,0.09059051103762024
100.0,13,0.175,0.5,0.0875,0.19999999999999896,0.5369946581917523,0.1073989316383499
100.0,13,0.2,0.5,0.1,0.19999999999996843,0.53432209868865,0.10686441973771313
100.0,13,0.025,0.6,0.015,0.01934112386461882,0.6280983116899919,0.01214812724555409
100.0,13,0.05,0.6,0.03,0.06345947760622724,0.5791440722982689,0.036752180286791246
100.0,13,0.075,0.6,0.045,0.08003943448733675,0.5830263298918932,0.04666509773577457
100.0,13,0.1,0.6,0.06,0.10224372827089362,0.637724321918393,0.06520331228196406
100.0,13,0.125,0.6,0.075,0.10837030937446292,0.6614458551845185,0.07168109196080247
100.0,13,0.15,0.6,0.09,0.1396575028180617,0.5959401610603097,0.08322751472267634
100.0,13,0.175,0.6,0.105,0.1764302979616004,0.645145684211926,0.11382324529415065
100.0,13,0.2,0.6,0.12,0.19999999999999832,0.6448184381794203,0.12896368763588298
100.0,13,0.025,0.7,0.0174999999999999,0.02640166125887883,0.7422886227211918,0.019597652773404615
100.0,13,0.05,0.7,0.0349999999999999,0.055011887366905564,0.7418777596374727,0.040812095753188886
100.0,13,0.075,0.7,0.0525,0.07086002967608097,0.7364657816670039,0.05218598714434207
100.0,13,0.1,0.7,0.0699999999999999,0.10528947126882697,0.7263652040343839,0.0764786082808539
100.0,13,0.125,0.7,0.0875,0.10916116224244427,0.7090998278869014,0.07740616135805135
100.0,13,0.15,0.7,0.105,0.14161257773173658,0.745047282176561,0.10550806616104733
100.0,13,0.175,0.7,0.1224999999999999,0.19096475068732996,0.6864472828875852,0.13108723423662277
100.0,13,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7150851949180692,0.14301703898361384
100.0,13,0.175,0.8,0.1399999999999999,0.17552186155706465,0.8118556592492019,0.14249841662705787
100.0,13,0.2,0.8,0.16,0.19952089510008386,0.7812045068182103,0.1558666224565889
100.0,14,0.0,0.0,0.0,0.06833540948650546,0.17021877738026078,0.011631969854572434
100.0,14,0.025,0.1,0.0025,0.002104616018582125,0.9973999846402882,0.002099143984607516
100.0,14,0.025,0.2,0.005,0.030056417031728306,0.33037333300530375,0.00992983867296946
100.0,14,0.05,0.2,0.01,0.003573691902948458,0.6112554886730095,0.002184438790503537
100.0,14,0.025,0.3,0.0075,0.03469958507242192,0.1935634489254195,0.006716571362898989
100.0,14,0.05,0.3,0.015,0.04601394483124581,0.3585399417964597,0.01649783710162038
100.0,14,0.075,0.3,0.0225,0.06823096394800689,0.19714062477658104,0.013451094861818454
100.0,14,0.1,0.3,0.03,0.0010000000000000002,0.9833053531650172,0.0009833053531650175
100.0,14,0.025,0.4,0.01,0.014020879860191522,0.37257282255710383,0.005223798784245607
100.0,14,0.05,0.4,0.02,0.0322046328232248,0.5736208468833008,0.018473248753623956
100.0,14,0.075,0.4,0.03,0.034372472869437204,0.4751474865822679,0.016331994091530282
100.0,14,0.1,0.4,0.04,0.08377810073129702,0.41787068943915,0.03500841271248964
100.0,14,0.025,0.5,0.0125,0.03047747119323779,0.481722568124703,0.014681685693153163
100.0,14,0.05,0.5,0.025,0.04436241824607522,0.49642676696378857,0.022022691864594508
100.0,14,0.075,0.5,0.0375,0.04129155647396027,0.6201342197259473,0.02560630715524924
100.0,14,0.1,0.5,0.05,0.12161370852079471,0.4595818071440327,0.05589144793547448
100.0,14,0.125,0.5,0.0625,0.14372815102258402,0.4919633700435032,0.07070898554719202
100.0,14,0.15,0.5,0.075,0.18568768920347323,0.47609906530832596,0.08840573526903653
100.0,14,0.175,0.5,0.0875,0.13544727040136292,0.5347446106341884,0.07242969787224045
100.0,14,0.2,0.5,0.1,0.1713728369199097,0.5762521031711373,0.09875395770150229
100.0,14,0.025,0.6,0.015,0.019543403254576094,0.6395209069064942,0.012498414973405834
100.0,14,0.05,0.6,0.03,0.041364993067514406,0.63796198658068,0.02638929315224755
100.0,14,0.075,0.6,0.045,0.07487109382920673,0.6505571832960715,0.04870792791182461
100.0,14,0.1,0.6,0.06,0.11878416253637356,0.5776215382481581,0.06861229068377933
100.0,14,0.125,0.6,0.075,0.14275135903922814,0.6324788973389798,0.09028722215877182
100.0,14,0.15,0.6,0.09,0.19999999999979884,0.5937669377088818,0.11875338754165692
100.0,14,0.175,0.6,0.105,0.1868532619577213,0.6567429894694149,0.1227145698502256
100.0,14,0.2,0.6,0.12,0.19948376044237243,0.588648145580707,0.11742574565786852
100.0,14,0.025,0.7,0.0174999999999999,0.02301530566145309,0.7468952736679426,0.017190023020562356
100.0,14,0.05,0.7,0.0349999999999999,0.05156410678957435,0.7296961538847914,0.03762613040285706
100.0,14,0.075,0.7,0.0525,0.08883654146670744,0.7250373419350711,0.06440980989172629
100.0,14,0.1,0.7,0.0699999999999999,0.0882030418569952,0.7320345093362799,0.06456767046775284
100.0,14,0.125,0.7,0.0875,0.11168110157161458,0.7633137239026514,0.08524771753017937
100.0,14,0.15,0.7,0.105,0.16592532995817932,0.6403800968841104,0.10625527887414685
100.0,14,0.175,0.7,0.1224999999999999,0.18609602821735208,0.7243028838642003,0.1347898899135017
100.0,14,0.2,0.7,0.1399999999999999,0.19999999999999407,0.6994372726935414,0.13988745453870413
100.0,14,0.175,0.8,0.1399999999999999,0.1624107349107662,0.8035514367431466,0.1305053793800565
100.0,14,0.2,0.8,0.16,0.19999999999999998,0.8085580586693687,0.16171161173387372
100.0,15,0.0,0.0,0.0,0.0010000000050882404,0.0010000000270910555,1.000000032179296e-06
100.0,15,0.025,0.1,0.0025,0.0010000000000000002,0.8755330112631455,0.0008755330112631458
100.0,15,0.025,0.2,0.005,0.05355593036452886,0.24393246060152443,0.013064029873623421
100.0,15,0.05,0.2,0.01,0.002044623551310685,0.9999999999999999,0.0020446235513106844
100.0,15,0.025,0.3,0.0075,0.011010178086518878,0.44525172649832934,0.004902300802076602
100.0,15,0.05,0.3,0.015,0.0010000052677591536,0.0010000553386753529,1.0000606067260173e-06
100.0,15,0.075,0.3,0.0225,0.06075001389554032,0.38787096488502665,0.023563166506442
100.0,15,0.1,0.3,0.03,0.1549277619345236,0.2968100599548699,0.04598411830845976
100.0,15,0.025,0.4,0.01,0.026751907096865712,0.47396953658834623,0.012679589009555932
100.0,15,0.05,0.4,0.02,0.03171454350702386,0.34901634929653075,0.01106889419442746
100.0,15,0.075,0.4,0.03,0.051813720960991974,0.40218336864771853,0.020838616838264656
100.0,15,0.1,0.4,0.04,0.11040880453835045,0.43394421832300195,0.0479112623813716
100.0,15,0.025,0.5,0.0125,0.026800577681740947,0.6044426306216104,0.01619941167613032
100.0,15,0.05,0.5,0.025,0.03930641321597368,0.4418198858232014,0.017366354999201066
100.0,15,0.075,0.5,0.0375,0.059529461782059444,0.5957657933226065,0.03546561702465643
100.0,15,0.1,0.5,0.05,0.14533073087234197,0.4082418014398977,0.05933007937590184
100.0,15,0.125,0.5,0.0625,0.17668976723615648,0.540638554101519,0.09552530028308957
100.0,15,0.15,0.5,0.075,0.14039528867353954,0.5091945387513199,0.07148851425898138
100.0,15,0.175,0.5,0.0875,0.19094753524657168,0.5361643909186858,0.1023792689329024
100.0,15,0.2,0.5,0.1,0.19999999999970525,0.4757357058709742,0.09514714117405461
100.0,15,0.025,0.6,0.015,0.011696333807476342,0.6809364221540081,0.007964459695181907
100.0,15,0.05,0.6,0.03,0.06164001232906745,0.5717643119242463,0.0352435592363313
100.0,15,0.075,0.6,0.045,0.08569727074010061,0.5883905081428922,0.050423460677226806
100.0,15,0.1,0.6,0.06,0.12159921346071283,0.6437558910510124,0.07828021001250345
100.0,15,0.125,0.6,0.075,0.13353287058439695,0.6520387453591739,0.08706860540005913
100.0,15,0.15,0.6,0.09,0.16310527168175162,0.5846914049278513,0.09536625045074223
100.0,15,0.175,0.6,0.105,0.15912573480076994,0.6354578438276817,0.10111769633399276
100.0,15,0.2,0.6,0.12,0.17154509072348978,0.643336318376518,0.11036118710161567
100.0,15,0.025,0.7,0.0174999999999999,0.029196721651884708,0.7024654883282707,0.020509689332775787
100.0,15,0.05,0.7,0.0349999999999999,0.05575899227972659,0.6350365216164362,0.035408996506155296
100.0,15,0.075,0.7,0.0525,0.0758059275812321,0.707143007615206,0.05360563162485296
100.0,15,0.1,0.7,0.0699999999999999,0.10835557366056212,0.6998918177671376,0.07583717941449179
100.0,15,0.125,0.7,0.0875,0.14279991160917926,0.7508402506760891,0.10721992142915952
100.0,15,0.15,0.7,0.105,0.17629137088752034,0.7095285182629079,0.12508375516835904
100.0,15,0.175,0.7,0.1224999999999999,0.17853683078996638,0.6954413000628105,0.12416188571366822
100.0,15,0.2,0.7,0.1399999999999999,0.19091148002106045,0.6826755861277767,0.13033060652189876
100.0,15,0.175,0.8,0.1399999999999999,0.18557870690091596,0.8098998611277196,0.15030016894731363
100.0,15,0.2,0.8,0.16,0.19999999999999998,0.798551922800109,0.1597103845600218
100.0,16,0.0,0.0,0.0,0.0011617863473781893,0.8140272711777178,0.0009457257700477955
100.0,16,0.025,0.1,0.0025,0.0017572830728152088,0.999999999886337,0.0017572830726154708
100.0,16,0.025,0.2,0.005,0.02982463073340577,0.3843437594642527,0.011462910700710266
100.0,16,0.05,0.2,0.01,0.0010000000000000002,0.9999999987662002,0.0009999999987662005
100.0,16,0.025,0.3,0.0075,0.0306102567717189,0.29846686039615694,0.009136147234575143
100.0,16,0.05,0.3,0.015,0.09639074566721578,0.2869729066594826,0.027661532459195844
100.0,16,0.075,0.3,0.0225,0.050765231885360085,0.350780218656372,0.01780743914088804
100.0,16,0.1,0.3,0.03,0.15835727376083508,0.3142426485209978,0.04976260911916953
100.0,16,0.025,0.4,0.01,0.02357445457919897,0.535489739735586,0.01262387854702365
100.0,16,0.05,0.4,0.02,0.16148138849477134,0.31491900889819,0.05085355882027698
100.0,16,0.075,0.4,0.03,0.0697470272611446,0.44216493810802127,0.030839689992142472
100.0,16,0.1,0.4,0.04,0.11862360247545756,0.35172310067171836,0.041722661275517256
100.0,16,0.025,0.5,0.0125,0.019626314770630704,0.49163630878577314,0.009649008948900577
100.0,16,0.05,0.5,0.025,0.06459080115579185,0.5009719249803591,0.032358177991040654
100.0,16,0.075,0.5,0.0375,0.0744128265908573,0.40152236693691085,0.02987841426322692
100.0,16,0.1,0.5,0.05,0.1296906836899077,0.5489279098617288,0.07119083592643963
100.0,16,0.125,0.5,0.0625,0.16847103474434005,0.4965157172942482,0.08364851665939022
100.0,16,0.15,0.5,0.075,0.16253357596522372,0.5587042030499406,0.0908081920285073
100.0,16,0.175,0.5,0.0875,0.1685725308720162,0.5040879172225654,0.08497537598821125
100.0,16,0.2,0.5,0.1,0.16882758642431997,0.5300624575084849,0.08948916535530117
100.0,16,0.025,0.6,0.015,0.02699442091205918,0.5954774343951031,0.01607456850769452
100.0,16,0.05,0.6,0.03,0.05618256715493665,0.598327269190817,0.03361556198194294
100.0,16,0.075,0.6,0.045,0.06324887964640699,0.6034118750884169,0.03816512506468005
100.0,16,0.1,0.6,0.06,0.0997892542040855,0.5532925745551923,0.055212653371521016
100.0,16,0.125,0.6,0.075,0.10450289102401739,0.6420299117122091,0.0670939818978205
100.0,16,0.15,0.6,0.09,0.15988299698723105,0.6039156563743263,0.09655584506863807
100.0,16,0.175,0.6,0.105,0.18858559762709023,0.652793557280692,0.12310746312689345
100.0,16,0.2,0.6,0.12,0.19999999999999998,0.5869964737764527,0.11739929475529053
100.0,16,0.025,0.7,0.0174999999999999,0.02731359799920938,0.7524094399563389,0.02055100897377771
100.0,16,0.05,0.7,0.0349999999999999,0.048023981467803276,0.7091168777226813,0.03405461579426057
100.0,16,0.075,0.7,0.0525,0.0688768205959669,0.7161435585091036,0.04932569140038886
100.0,16,0.1,0.7,0.0699999999999999,0.11727840940933187,0.6605183092899406,0.07746453669926535
100.0,16,0.125,0.7,0.0875,0.12837527327593842,0.7153324527755806,0.09183099910821246
100.0,16,0.15,0.7,0.105,0.15721926243974965,0.7449071318720774,0.11711374985903733
100.0,16,0.175,0.7,0.1224999999999999,0.18510954737963156,0.6852804181204806,0.1268519480264068
100.0,16,0.2,0.7,0.1399999999999999,0.1999999999998108,0.7260910750722909,0.1452182150143208
100.0,16,0.175,0.8,0.1399999999999999,0.16428554063445944,0.813338154002388,0.13361969834891554
100.0,16,0.2,0.8,0.16,0.19926942007225643,0.8173086286805179,0.16286461645721798
